Source,Destination,Protocol,Length,Type,Duration
8000,47782,TCP,52,in,0.000367
47782,8000,TCP,1400,out,0.000035
47782,8000,TCP,1400,out,0.000341
8000,47782,TCP,52,in,0.000374
47782,8000,TCP,1400,out,0.000101
47782,8000,TCP,1400,out,0.000255
47782,8000,TCP,1400,out,0.00034
8000,47782,TCP,52,in,0.00005
47782,8000,TCP,1400,out,0.000289
8000,47782,TCP,52,in,0.000366
47782,8000,TCP,1400,out,0.00002
47782,8000,TCP,1400,out,0.000379
47782,8000,TCP,1400,out,0.000294
8000,47782,TCP,52,in,0.000096
47782,8000,TCP,1400,out,0.000588
47782,8000,TCP,1400,out,0.000215
8000,47782,TCP,52,in,0.000206
47782,8000,TCP,1400,out,0.000036
8000,47782,TCP,52,in,0.000376
47782,8000,TCP,1400,out,0.000039
47782,8000,TCP,1400,out,0.000346
47782,8000,TCP,1400,out,0.000376
8000,47782,TCP,52,in,0.000175
47782,8000,TCP,1400,out,0.000153
47782,8000,TCP,1400,out,0.000353
8000,47782,TCP,52,in,0.000045
47782,8000,TCP,1400,out,0.000325
8000,47782,TCP,52,in,0.000384
47782,8000,TCP,1400,out,0.000042
47782,8000,TCP,1400,out,0.000344
8000,47782,TCP,52,in,0.000692
47782,8000,TCP,1400,out,0.00004
47782,8000,TCP,1400,out,0.000165
47782,8000,TCP,1400,out,0.000257
8000,47782,TCP,52,in,0.000225
47782,8000,TCP,1400,out,0.000085
8000,47782,TCP,52,in,0.000387
47782,8000,TCP,1400,out,0.000033
47782,8000,TCP,72,out,0.00015
8000,47782,TCP,52,in,0.000259
47782,8000,TCP,52,out,0.21254
8000,47782,TCP,52,in,0.000413
8000,47782,TCP,52,in,0.068445
47782,8000,TCP,1400,out,0.001208
47782,8000,TCP,1400,out,0.000062
47782,8000,TCP,1400,out,0.000261
47782,8000,TCP,1400,out,0.000363
8000,47782,TCP,52,in,0.000227
47782,8000,TCP,1400,out,0.000091
47782,8000,TCP,1400,out,0.000324
8000,47782,TCP,52,in,0.000065
47782,8000,TCP,1400,out,0.000398
47782,8000,TCP,1400,out,0.000278
8000,47782,TCP,52,in,0.00022
47782,8000,TCP,1400,out,0.000135
8000,47782,TCP,52,in,0.000428
47782,8000,TCP,1400,out,0.000043
47782,8000,TCP,1400,out,0.000335
47782,8000,TCP,1400,out,0.000384
8000,47782,TCP,52,in,0.000082
47782,8000,TCP,1400,out,0.000211
47782,8000,TCP,1380,out,0.000342
8000,47782,TCP,52,in,0.000115
47782,8000,TCP,1400,out,0.00023
47782,8000,TCP,1400,out,0.000259
8000,47782,TCP,52,in,0.000281
47782,8000,TCP,1400,out,0.000152
47782,8000,TCP,1400,out,0.000354
8000,47782,TCP,52,in,0.000082
47782,8000,TCP,1400,out,0.000216
47782,8000,TCP,1400,out,0.000342
8000,47782,TCP,52,in,0.000151
47782,8000,TCP,1400,out,0.000206
47782,8000,TCP,1400,out,0.000345
8000,47782,TCP,52,in,0.000139
47782,8000,TCP,1400,out,0.000147
8000,47782,TCP,52,in,0.000407
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.000317
8000,47782,TCP,52,in,0.000414
47782,8000,TCP,1400,out,0.000036
47782,8000,TCP,1400,out,0.000264
8000,47782,TCP,52,in,0.000426
47782,8000,TCP,1400,out,0.000036
47782,8000,TCP,1400,out,0.000232
8000,47782,TCP,52,in,0.000419
47782,8000,TCP,1400,out,0.000035
47782,8000,TCP,1400,out,0.000268
8000,47782,TCP,52,in,0.000371
47782,8000,TCP,1400,out,0.000032
47782,8000,TCP,1400,out,0.000253
8000,47782,TCP,52,in,0.000421
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.000281
8000,47782,TCP,52,in,0.000478
47782,8000,TCP,1400,out,0.000078
47782,8000,TCP,1400,out,0.000236
8000,47782,TCP,52,in,0.000446
47782,8000,TCP,1400,out,0.000036
47782,8000,TCP,1400,out,0.000231
8000,47782,TCP,52,in,0.000438
47782,8000,TCP,1400,out,0.000036
47782,8000,TCP,1400,out,0.000232
8000,47782,TCP,52,in,0.000429
47782,8000,TCP,1400,out,0.000036
47782,8000,TCP,1400,out,0.000297
8000,47782,TCP,52,in,0.00043
47782,8000,TCP,1400,out,0.000046
47782,8000,TCP,1400,out,0.000292
8000,47782,TCP,52,in,0.000405
47782,8000,TCP,1400,out,0.000042
47782,8000,TCP,1400,out,0.000275
8000,47782,TCP,52,in,0.000438
47782,8000,TCP,1400,out,0.000042
47782,8000,TCP,1400,out,0.000287
8000,47782,TCP,52,in,0.000407
47782,8000,TCP,1400,out,0.000042
47782,8000,TCP,1400,out,0.000256
8000,47782,TCP,52,in,0.000442
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.00028
8000,47782,TCP,52,in,0.000434
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.000281
8000,47782,TCP,52,in,0.000417
47782,8000,TCP,1388,out,0.000037
8000,47782,TCP,52,in,0.200862
47782,8000,TCP,52,out,0.237504
8000,47782,TCP,52,in,0.000314
47782,8000,TCP,52,out,0.47159
8000,47782,TCP,52,in,0.000396
47782,8000,TCP,52,out,0.943665
8000,47782,TCP,52,in,0.000343
47782,8000,TCP,52,out,1.89133
8000,47782,TCP,52,in,0.000311
47782,8000,TCP,52,out,3.788294
8000,47782,TCP,52,in,0.000399
47782,8000,TCP,52,out,7.56715
8000,47782,TCP,52,in,0.000384
8000,47782,TCP,52,in,0.239198
47782,8000,TCP,1400,out,0.001363
47782,8000,TCP,1400,out,0.000061
47782,8000,TCP,1400,out,0.000182
8000,47782,TCP,52,in,0.000294
47782,8000,TCP,1400,out,0.000121
47782,8000,TCP,1400,out,0.000328
8000,47782,TCP,52,in,0.000195
47782,8000,TCP,1400,out,0.000229
47782,8000,TCP,64,out,0.000057
47782,8000,TCP,1400,out,0.000192
8000,47782,TCP,52,in,0.000247
47782,8000,TCP,1400,out,0.000048
47782,8000,TCP,1400,out,0.000277
8000,47782,TCP,52,in,0.000104
47782,8000,TCP,1400,out,0.000292
8000,47782,TCP,52,in,0.000487
47782,8000,TCP,1400,out,0.000039
47782,8000,TCP,1400,out,0.000076
47782,8000,TCP,1400,out,0.000387
8000,47782,TCP,52,in,0.000045
47782,8000,TCP,1400,out,0.000323
47782,8000,TCP,1400,out,0.000338
8000,47782,TCP,52,in,0.000223
47782,8000,TCP,1400,out,0.000134
8000,47782,TCP,52,in,0.000369
47782,8000,TCP,1400,out,0.000008
47782,8000,TCP,1400,out,0.000326
47782,8000,TCP,1400,out,0.000378
8000,47782,TCP,52,in,0.000082
47782,8000,TCP,1400,out,0.000131
8000,47782,TCP,52,in,0.000398
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.000357
47782,8000,TCP,1400,out,0.000323
8000,47782,TCP,52,in,0.000049
47782,8000,TCP,1400,out,0.000299
8000,47782,TCP,52,in,0.000388
47782,8000,TCP,1400,out,0.000038
47782,8000,TCP,1400,out,0.000262
8000,47782,TCP,52,in,0.000414
47782,8000,TCP,1400,out,0.00005
47782,8000,TCP,1400,out,0.000321
8000,47782,TCP,52,in,0.000375
47782,8000,TCP,1400,out,0.00002
47782,8000,TCP,1400,out,0.000331
8000,47782,TCP,52,in,0.000374
47782,8000,TCP,1400,out,0.000034
47782,8000,TCP,1400,out,0.000264
47782,8000,TCP,1400,out,0.000434
8000,47782,TCP,52,in,0.000166
47782,8000,TCP,1400,out,0.000121
47782,8000,TCP,1400,out,0.000401
8000,47782,TCP,52,in,0.00019
47782,8000,TCP,1400,out,0.000118
8000,47782,TCP,52,in,0.000392
47782,8000,TCP,1400,out,0.000025
47782,8000,TCP,1400,out,0.000331
8000,47782,TCP,52,in,0.000433
47782,8000,TCP,1400,out,0.000017
47782,8000,TCP,1400,out,0.000275
8000,47782,TCP,52,in,0.00043
47782,8000,TCP,1400,out,0.000039
47782,8000,TCP,1400,out,0.000269
47782,8000,TCP,1400,out,0.000407
8000,47782,TCP,52,in,0.000083
47782,8000,TCP,1400,out,0.000113
8000,47782,TCP,52,in,0.000414
47782,8000,TCP,1400,out,0.00004
47782,8000,TCP,1400,out,0.000223
8000,47782,TCP,52,in,0.000395
47782,8000,TCP,1400,out,0.00004
47782,8000,TCP,1400,out,0.000265
47782,8000,TCP,1400,out,0.000399
8000,47782,TCP,52,in,0.000163
47782,8000,TCP,1400,out,0.000202
47782,8000,TCP,1400,out,0.000329
8000,47782,TCP,52,in,0.000066
47782,8000,TCP,1400,out,0.000114
8000,47782,TCP,52,in,0.000405
47782,8000,TCP,1400,out,0.000041
47782,8000,TCP,1400,out,0.000265
8000,47782,TCP,52,in,0.00042
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,72,out,0.000044
8000,47782,TCP,52,in,0.00037
47782,8000,TCP,52,out,0.212929
8000,47782,TCP,52,in,0.000418
47782,8000,TCP,52,out,0.423252
8000,47782,TCP,52,in,0.000345
47782,8000,TCP,52,out,0.847497
8000,47782,TCP,52,in,0.000353
47782,8000,TCP,52,out,1.6996
8000,47782,TCP,52,in,0.000368
47782,8000,TCP,52,out,3.403614
8000,47782,TCP,52,in,0.000351
8000,47782,TCP,52,in,3.443301
47782,8000,TCP,1400,out,0.00136
47782,8000,TCP,1400,out,0.000061
47782,8000,TCP,1400,out,0.000085
8000,47782,TCP,52,in,0.000475
47782,8000,TCP,1400,out,0.000043
47782,8000,TCP,1400,out,0.000341
8000,47782,TCP,52,in,0.000239
47782,8000,TCP,1400,out,0.000047
47782,8000,TCP,1400,out,0.000379
8000,47782,TCP,52,in,0.000186
47782,8000,TCP,1400,out,0.00005
47782,8000,TCP,1400,out,0.00038
8000,47782,TCP,52,in,0.000046
47782,8000,TCP,1400,out,0.000346
8000,47782,TCP,52,in,0.000434
47782,8000,TCP,1400,out,0.000025
47782,8000,TCP,1400,out,0.000098
8000,47782,TCP,52,in,0.000463
47782,8000,TCP,1400,out,0.000043
47782,8000,TCP,1400,out,0.000328
47782,8000,TCP,1400,out,0.00039
8000,47782,TCP,52,in,0.000165
47782,8000,TCP,1400,out,0.000085
8000,47782,TCP,52,in,0.000433
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.000307
8000,47782,TCP,52,in,0.000387
47782,8000,TCP,1400,out,0.00003
47782,8000,TCP,1400,out,0.00035
8000,47782,TCP,52,in,0.000392
47782,8000,TCP,1400,out,0.000011
47782,8000,TCP,1400,out,0.000354
47782,8000,TCP,1380,out,0.000359
8000,47782,TCP,52,in,0.000045
47782,8000,TCP,1400,out,0.000282
8000,47782,TCP,52,in,0.000439
47782,8000,TCP,1400,out,0.000136
47782,8000,TCP,1400,out,0.00034
47782,8000,TCP,1400,out,0.000301
8000,47782,TCP,52,in,0.00023
47782,8000,TCP,1400,out,0.000126
47782,8000,TCP,1400,out,0.000401
8000,47782,TCP,52,in,0.000157
47782,8000,TCP,1400,out,0.000114
8000,47782,TCP,52,in,0.000398
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.000276
8000,47782,TCP,52,in,0.000395
47782,8000,TCP,1400,out,0.000036
47782,8000,TCP,1400,out,0.000401
47782,8000,TCP,1400,out,0.00033
8000,47782,TCP,52,in,0.000043
47782,8000,TCP,1400,out,0.000381
8000,47782,TCP,52,in,0.000402
47782,8000,TCP,1400,out,0.000043
47782,8000,TCP,1400,out,0.000288
8000,47782,TCP,52,in,0.000381
47782,8000,TCP,1400,out,0.000044
47782,8000,TCP,1400,out,0.000393
8000,47782,TCP,52,in,0.000389
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.000124
47782,8000,TCP,1400,out,0.000185
8000,47782,TCP,52,in,0.000234
47782,8000,TCP,1400,out,0.000129
8000,47782,TCP,52,in,0.000374
47782,8000,TCP,1400,out,0.000033
47782,8000,TCP,1400,out,0.000274
8000,47782,TCP,52,in,0.00041
47782,8000,TCP,1400,out,0.000037
47782,8000,TCP,1400,out,0.0003
47782,8000,TCP,1400,out,0.000448
8000,47782,TCP,52,in,0.000043
47782,8000,TCP,1400,out,0.000121
8000,47782,TCP,52,in,0.000413
47782,8000,TCP,1400,out,0.000036
47782,8000,TCP,1400,out,0.000305
8000,47782,TCP,52,in,0.000425
47782,8000,TCP,1400,out,0.000038
47782,8000,TCP,1400,out,0.000324
8000,47782,TCP,52,in,0.000386
47782,8000,TCP,1372,out,0.000037
47782,8000,TCP,1372,out,0.212252
8000,47782,TCP,64,in,0.000617
47782,8000,TCP,52,out,0.251069
8000,47782,TCP,52,in,0.000405
47782,8000,TCP,52,out,0.503784
8000,47782,TCP,52,in,0.000399
47782,8000,TCP,52,out,1.008234
8000,47782,TCP,52,in,0.000381
47782,8000,TCP,52,out,2.0195
8000,47782,TCP,52,in,0.000389
47782,8000,TCP,52,out,4.043489
8000,47782,TCP,52,in,0.000357
47782,8000,TCP,52,out,8.080093
8000,47782,TCP,52,in,0.000388
8000,47782,TCP,52,in,10.050819
47782,8000,TCP,1400,out,0.001182
47782,8000,TCP,1400,out,0.000053
47782,8000,TCP,1400,out,0.000256
8000,47782,TCP,52,in,0.000304
47782,8000,TCP,1400,out,0.000075
47782,8000,TCP,1400,out,0.000256
8000,47782,TCP,52,in,0.000107
47782,8000,TCP,1400,out,0.000388
47782,8000,TCP,1400,out,0.000265
8000,47782,TCP,52,in,0.000232
47782,8000,TCP,1400,out,0.000138
8000,47782,TCP,52,in,0.000363
47782,8000,TCP,1400,out,0.000005
47782,8000,TCP,1400,out,0.000335
47782,8000,TCP,1400,out,0.000489
8000,47782,TCP,52,in,0.000053
47782,8000,TCP,1400,out,0.000317
47782,8000,TCP,1400,out,0.000296
8000,47782,TCP,52,in,0.00014
47782,8000,TCP,1400,out,0.000172
8000,47782,TCP,52,in,0.000382
47782,8000,TCP,1400,out,0.000024
47782,8000,TCP,1400,out,0.000229
47782,8000,TCP,80,out,0.000278
8000,47782,TCP,52,in,0.000125
47782,8000,TCP,1400,out,0.000077
47782,8000,TCP,1400,out,0.000325
8000,47782,TCP,52,in,0.000161
47782,8000,TCP,1400,out,0.000149
47782,8000,TCP,1400,out,0.000303
8000,47782,TCP,52,in,0.000065
47782,8000,TCP,1400,out,0.000232
47782,8000,TCP,1400,out,0.000435
8000,47782,TCP,52,in,0.000176
47782,8000,TCP,1400,out,0.000161
47782,8000,TCP,1400,out,0.000337
8000,47782,TCP,52,in,0.000037
47782,8000,TCP,1400,out,0.000221
8000,47782,TCP,52,in,0.000377
47782,8000,TCP,1400,out,0.000072
47782,8000,TCP,1400,out,0.00037
47782,8000,TCP,1400,out,0.000322
8000,47782,TCP,52,in,0.000066
47782,8000,TCP,1400,out,0.000253
8000,47782,TCP,52,in,0.000397
47782,8000,TCP,1400,out,0.000033
47782,8000,TCP,1400,out,0.000266
8000,47782,TCP,52,in,0.000471
47782,8000,TCP,1400,out,0.000157
47782,8000,TCP,1400,out,0.000127
8000,47782,TCP,52,in,0.000382
47782,8000,TCP,1400,out,0.000033
47782,8000,TCP,1400,out,0.000242
8000,47782,TCP,52,in,0.000401
47782,8000,TCP,1400,out,0.000027
47782,8000,TCP,1400,out,0.000307
8000,47782,TCP,52,in,0.000448
47782,8000,TCP,1400,out,0.000025
47782,8000,TCP,1400,out,0.00036
47782,8000,TCP,1400,out,0.000265
8000,47782,TCP,52,in,0.0001
47782,8000,TCP,1400,out,0.00024
47782,8000,TCP,1400,out,0.000337
8000,47782,TCP,52,in,0.00033
47782,8000,TCP,1400,out,0.000074
47782,8000,TCP,1400,out,0.00034
8000,47782,TCP,52,in,0.000106
47782,8000,TCP,1400,out,0.000073
47782,8000,TCP,1400,out,0.000368
8000,47782,TCP,52,in,0.000059
47782,8000,TCP,1400,out,0.000306
47782,8000,TCP,1400,out,0.000305
8000,47782,TCP,52,in,0.000118
47782,8000,TCP,1400,out,0.000215
8000,47782,TCP,52,in,0.000353
47782,8000,TCP,1400,out,0.000029
47782,8000,TCP,1400,out,0.000327
8000,47782,TCP,52,in,0.000409
47782,8000,TCP,1400,out,0.000005
47782,8000,TCP,1400,out,0.000342
47782,8000,TCP,1400,out,0.000332
8000,47782,TCP,52,in,0.000037
47782,8000,TCP,1400,out,0.217301
8000,47782,TCP,64,in,0.000504
47782,8000,TCP,1332,out,0.255458
8000,47782,TCP,52,in,0.215019
47782,8000,TCP,52,out,0.40454
8000,47782,TCP,52,in,0.000348
47782,8000,TCP,52,out,0.80802
8000,47782,TCP,52,in,0.000344
47782,8000,TCP,52,out,1.619947
8000,47782,TCP,52,in,0.000476
47782,8000,TCP,52,out,3.239296
8000,47782,TCP,52,in,0.000311
8000,47782,WebSocket,56,in,5.24186
47782,8000,TCP,52,out,0.037685
47782,8000,TCP,60,out,0.789251
8000,47782,TCP,60,in,0.000412
47782,8000,TCP,52,out,0.000799
47782,8000,HTTP,320,out,0.000381
47782,8000,TCP,320,out,0.20168
8000,47782,TCP,64,in,0.000444
47782,8000,TCP,52,out,0.20734
8000,47782,TCP,52,in,0.000369
47782,8000,TCP,52,out,12.959341
8000,47782,TCP,52,in,0.000404
47782,8000,TCP,60,out,8.877803
8000,47782,TCP,60,in,0.000419
47782,8000,TCP,52,out,0.000933
47782,8000,HTTP,320,out,0.000063
8000,47782,TCP,52,in,0.27937
47782,8000,HTTP,320,out,0.001031
8000,47782,TCP,64,in,0.000369
8000,47782,TCP,52,in,6.642872
8000,47782,TCP,40,in,0.000021
47782,8000,TCP,52,out,0.001129
47782,8000,TCP,60,out,18.12133
8000,47782,TCP,60,in,0.000405
47782,8000,TCP,52,out,0.000845
47782,8000,HTTP,320,out,0.000058
47782,8000,TCP,320,out,0.201849
8000,47782,TCP,64,in,0.000532
47782,8000,TCP,60,out,24.878623
8000,47782,TCP,60,in,0.000425
47782,8000,TCP,52,out,0.001055
47782,8000,HTTP,320,out,0.0001
47782,8000,TCP,320,out,0.203119
8000,47782,TCP,64,in,0.000364
47782,8000,TCP,60,out,24.857542
8000,47782,TCP,60,in,0.000453
47782,8000,TCP,52,out,0.000874
47782,8000,HTTP,320,out,0.000254
47782,8000,TCP,320,out,0.201171
8000,47782,TCP,64,in,0.000402
8000,47782,HTTP,363,in,7.356931
47782,8000,TCP,52,out,0.001476
47782,8000,TCP,60,out,0.003579
47782,8000,HTTP,345,out,0.000078
8000,47782,TCP,60,in,0.000371
47782,8000,TCP,52,out,0.001201
47782,8000,HTTP,379,out,0.000895
8000,47782,HTTP,363,in,0.004627
47782,8000,TCP,52,out,0.001441
8000,47782,HTTP,363,in,0.004029
47782,8000,TCP,52,out,0.001359
8000,47782,HTTP,363,in,0.004297
47782,8000,TCP,52,out,0.00123
8000,47782,HTTP,363,in,0.008303
47782,8000,TCP,52,out,0.001073
8000,47782,HTTP,265,in,0.011622
47782,8000,HTTP,345,out,0.005038
47782,8000,TCP,52,out,0.039782
47782,8000,TCP,379,out,0.116382
8000,47782,TCP,64,in,0.000455
8000,47782,TCP,52,in,0.071725
47782,8000,HTTP,409,out,24.781998
8000,47782,TCP,52,in,0.213936
8000,47782,HTTP,247,in,44.866548
47782,8000,TCP,52,out,0.001367
8000,47782,HTTP,264,in,0.001075
47782,8000,HTTP,345,out,0.002593
8000,47782,HTTP,181,in,0.000999
47782,8000,TCP,52,out,0.001216
47782,8000,WebSocket,64,out,0.001224
8000,47782,TCP,52,in,0.207168
8000,47782,TCP,52,in,0.000028
8000,47782,WebSocket,56,in,9.792243
47782,8000,TCP,52,out,0.038617
47782,8000,HTTP,409,out,15.00825
8000,47782,TCP,52,in,0.255503
8000,47782,TCP,52,in,14.697811
8000,47782,TCP,40,in,0.000021
8000,47782,TCP,52,in,9.896467
8000,47782,TCP,52,in,0.000042
8000,47782,TCP,52,in,0.000015
47782,8000,TCP,52,out,0.03779
47782,8000,TCP,52,out,0.000069
47782,8000,TCP,52,out,0.000024
47782,8000,TCP,52,out,35.11585
47782,8000,TCP,52,out,0.000105
47782,8000,TCP,52,out,0.000052
47782,8000,TCP,60,out,0.000676
47782,8000,TCP,52,out,0.227865
47782,8000,TCP,52,out,0.000069
47782,8000,TCP,52,out,0.009079
47782,8000,TCP,52,out,0.226591
47782,8000,TCP,52,out,0.000068
47782,8000,TCP,52,out,0.010498
47782,8000,TCP,52,out,0.465127
47782,8000,TCP,52,out,0.000074
47782,8000,TCP,52,out,0.004151
47782,8000,TCP,60,out,0.052177
47782,8000,TCP,60,out,0.128182
47782,8000,TCP,52,out,0.739593
47782,8000,TCP,52,out,0.000075
47782,8000,TCP,52,out,0.027644
47782,8000,TCP,60,out,0.232992
47782,8000,TCP,60,out,0.878716
47782,8000,TCP,52,out,0.721608
47782,8000,TCP,52,out,0.000062
47782,8000,TCP,52,out,0.055214
47782,8000,TCP,60,out,0.348234
47782,8000,TCP,60,out,2.88355
47782,8000,TCP,52,out,0.432121
47782,8000,TCP,52,out,0.000062
47782,8000,TCP,52,out,0.119878
47782,8000,TCP,60,out,0.568955
47782,8000,TCP,60,out,4.250968
47782,8000,TCP,60,out,0.996341
47782,8000,TCP,52,out,1.510538
47782,8000,TCP,52,out,0.000059
47782,8000,TCP,52,out,0.276752
47782,8000,TCP,60,out,0.216771
47782,8000,TCP,60,out,4.06265
47782,8000,TCP,60,out,8.031749
47782,8000,TCP,60,out,1.073268
47782,8000,TCP,52,out,1.196648
47782,8000,TCP,52,out,0.000059
47782,8000,TCP,52,out,0.575922
47782,8000,TCP,60,out,0.232858
47782,8000,TCP,60,out,4.006987
47782,8000,TCP,60,out,7.961847
47782,8000,TCP,60,out,1.040807
47782,8000,TCP,60,out,2.001839
47782,8000,TCP,60,out,4.056639
47782,8000,TCP,60,out,7.984964
47782,8000,TCP,60,out,1.231109
47782,8000,TCP,52,out,0.667031
47782,8000,TCP,52,out,0.000073
47782,8000,TCP,52,out,1.087946
47782,8000,TCP,60,out,0.247905
47782,8000,TCP,60,out,4.008123
47782,8000,TCP,60,out,7.945568
47782,8000,TCP,60,out,0.998646
47782,8000,TCP,60,out,2.004247
47782,8000,TCP,60,out,4.011649
8000,47782,TCP,60,in,0.000466
47782,8000,TCP,52,out,0.001037
47782,8000,HTTP,320,out,0.000271
8000,47782,TCP,52,in,0.257843
8000,47782,HTTP,363,in,3.645454
47782,8000,TCP,52,out,0.001517
47782,8000,HTTP,345,out,0.00419
47782,8000,TCP,60,out,0.000056
8000,47782,TCP,60,in,0.000378
47782,8000,TCP,52,out,0.000872
47782,8000,HTTP,379,out,0.000504
8000,47782,HTTP,265,in,0.004827
47782,8000,HTTP,345,out,0.002631
8000,47782,HTTP,181,in,0.007786
47782,8000,TCP,52,out,0.001143
47782,8000,WebSocket,64,out,0.000858
8000,47782,WebSocket,60,in,0.005586
47782,8000,TCP,52,out,0.040412
8000,47782,HTTP,264,in,0.062311
47782,8000,WebSocket,59,out,0.002195
47782,8000,TCP,52,out,0.035619
47782,8000,TCP,59,out,0.167888
8000,47782,TCP,64,in,0.000439
47782,8000,WebSocket,59,out,24.708417
8000,47782,TCP,52,in,0.212487
8000,47782,WebSocket,55,in,0.075331
47782,8000,TCP,52,out,0.001233
8000,47782,WebSocket,85,in,24.704046
47782,8000,TCP,52,out,0.001567
47782,8000,WebSocket,116,out,0.003377
8000,47782,TCP,52,in,0.203639
47782,8000,WebSocket,59,out,0.126622
8000,47782,WebSocket,55,in,0.000805
47782,8000,TCP,52,out,0.147579
47782,8000,WebSocket,59,out,25.146304
8000,47782,TCP,52,in,0.196509
8000,47782,WebSocket,55,in,8.104895
47782,8000,TCP,52,out,0.001124
47782,8000,WebSocket,59,out,25.042048
8000,47782,TCP,52,in,0.207194
8000,47782,TCP,52,in,10.911706
47782,8000,TCP,52,out,0.038133
8000,47782,WebSocket,55,in,11.256199
47782,8000,TCP,52,out,0.001097
47782,8000,WebSocket,59,out,25.041171
8000,47782,TCP,52,in,0.196644
8000,47782,WebSocket,55,in,1.368878
47782,8000,TCP,52,out,0.001687
47782,8000,WebSocket,59,out,25.041605
8000,47782,TCP,52,in,0.197964
8000,47782,WebSocket,55,in,2.800719
47782,8000,TCP,52,out,0.001397
47782,8000,WebSocket,59,out,25.096122
8000,47782,WebSocket,55,in,0.001424
47782,8000,TCP,52,out,0.002219
47782,8000,WebSocket,59,out,25.042785
8000,47782,TCP,52,in,0.2076
8000,47782,WebSocket,55,in,9.306291
47782,8000,TCP,52,out,0.001769
47782,8000,WebSocket,59,out,25.041214
8000,47782,WebSocket,55,in,0.013885
47782,8000,TCP,52,out,0.001616
47782,8000,WebSocket,59,out,25.041502
8000,47782,TCP,52,in,0.230938
47782,8000,TCP,52,out,4.111713
47782,8000,TCP,52,out,0.26371
47782,8000,TCP,52,out,0.295954
8000,47782,WebSocket,55,in,0.588459
47782,8000,TCP,52,out,0.001459
47782,8000,TCP,52,out,0.002573
47782,8000,TCP,52,out,1.18778
47782,8000,TCP,52,out,2.372078
8000,47782,WebSocket,85,in,2.654472
47782,8000,TCP,52,out,0.001654
47782,8000,TCP,52,out,2.087455
47782,8000,WebSocket,91,out,0.022014
8000,47782,TCP,52,in,0.253584
47782,8000,TCP,52,out,9.212883
47782,8000,WebSocket,59,out,7.246522
8000,47782,TCP,52,in,0.201497
47782,8000,TCP,52,out,11.527921
8000,47782,WebSocket,55,in,14.948722
47782,8000,TCP,52,out,0.001667
47782,8000,TCP,52,out,23.00298
47782,8000,WebSocket,59,out,2.036268
